"","Authors","Title","Year","Source","grp"
"69697","NOSEK, JA; SULLIVAN, JR; CRAVEN, SR; GENDRONFITZPATRICK, A; PETERSON, RE","embryotoxicity of 2,3,7,8-tetrachlorodibenzo-p-dioxin in the ring-necked pheasant",1993,"ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","An_T_primary"
"69699","Jeong, Jin-Suk; Kim, In-Ho","effect of fermented medicinal plants (gynura procumbens, rehmannia glutinosa, scutellaria baicalensis) as alternative performance enhancers in broilers",2015,"JOURNAL OF POULTRY SCIENCE","An_T_primary"
"69704","Caputo, M. P.; Benson, E. R.; Pritchett, E. M.; Hougentogler, D. P.; Jain, P.; Patil, C.; Johnson, A. L.; Alphin, R. L.","comparison of water-based foam and carbon dioxide gas mass emergency depopulation of white pekin ducks",2012,"POULTRY SCIENCE","An_T_primary"
"69711","Ameixa, Olga; Kindlmann, Pavel","agricultural policy-induced landscape changes: effects on carabid abundance and their biocontrol potential",2008,"EUROPEAN JOURNAL OF ENTOMOLOGY","An_T_primary"
"69717","Kvist, L; Ruokonen, M; Thessing, A; Lumme, J; Orell, M","mitochondrial control region polymorphism reveal high amount of gene flow in fennoscandian willow tits (parus montanus borealis)",1998,"HEREDITAS","An_T_primary"
"69722","Hamalainen, Liisa; Valkonen, Janne; Mappes, Johanna; Rojas, Bibiana","visual illusions in predator-prey interactions: birds find moving patterned prey harder to catch",2015,"ANIMAL COGNITION","An_T_primary"
"69727","Spanou, Georgios; Ioannou, Konstantinos K.; Iakovoglou, Valasia; Zaimes, George N.","forecasting precipitation and temperatures at the island of cyprus to enhance wetland management",2014,"Proceedings of SPIE","An_T_primary"
"69730","Verma, Ramesh; Khanna, Pardeep; Chawla, Suraj","influenza vaccine an effective preventive vaccine for developing countries",2012,"HUMAN VACCINES & IMMUNOTHERAPEUTICS","An_T_primary"
"69733","Kozma, Jeffrey M.","composition of forest stands used by white-headed woodpeckers for nesting in washington",2011,"WESTERN NORTH AMERICAN NATURALIST","An_T_primary"
"69739","De Neve, L; Soler, JJ; Soler, M; Perez-Contreras, T","nest size predicts the effect of food supplementation to magpie nestlings on their immunocompetence: an experimental test of nest size indicating parental ability",2004,"BEHAVIORAL ECOLOGY","An_T_primary"
"69752","Rodriguez-San Pedro, Annia; Simonetti, Javier A.","the relative influence of forest loss and fragmentation on insectivorous bats: does the type of matrix matter?",2015,"LANDSCAPE ECOLOGY","An_T_primary"
"69770","Wade, J","zebra finch sexual differentiation: the aromatization hypothesis revisited",2001,"MICROSCOPY RESEARCH AND TECHNIQUE","An_T_primary"
"69785","Liao, Jinbao; Li, Zhenqing; Hiebeler, David E.; Iwasa, Yoh; Bogaert, Jan; Nijs, Ivan","species persistence in landscapes with spatial variation in habitat quality: a pair approximation model",2013,"JOURNAL OF THEORETICAL BIOLOGY","An_T_primary"
"69797","Tindemans, I; Verhoye, M; Balthazart, J; Van der Linden, A","in vivo dynamic me-mri reveals differential functional responses of ra- and area x-projecting neurons in the hvc of canaries exposed to conspecific song",2003,"EUROPEAN JOURNAL OF NEUROSCIENCE","An_T_primary"
"69800","Hughes, MR; Bennett, DC; Gray, DA; Sharp, PJ; Scheuhammer, AM; Elliott, JE","effects of cadmium ingestion on plasma and osmoregulatory hormone concentrations in male and female pekin ducks",2003,"JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A","An_T_primary"
"69827","Loarie, Scott R.; Duffy, Philip B.; Hamilton, Healy; Asner, Gregory P.; Field, Christopher B.; Ackerly, David D.","the velocity of climate change",2009,"NATURE","An_T_primary"
"69830","Alina, Palade Elena; Zoltan, Demeter; Mihaly, Dobos-Kovacs; Miklos, Rusvai; Mira, Mandoki","detection of infectious bronchitis virus, avian nephritis virus and infectious bursal disease virus by multiplex rt-pcr based diagnostic method",2008,"MAGYAR ALLATORVOSOK LAPJA","An_T_primary"
"69836","Wang, Tzi-Yuan; Tzeng, Chyng-Shyan; Teng, Hui-Yu; Chang, Tiffany","phylogeography and identification of a 187-bp-long duplication within the mitochondrial control region of formosania lacustre (teleostei : balitoridae)",2007,"ZOOLOGICAL STUDIES","An_T_primary"
"69842","Freeberg, TM; Lucas, JR","receivers respond differently to chick-a-dee calls varying in note composition in carolina chickadees, poecile carolinensis",2002,"ANIMAL BEHAVIOUR","An_T_primary"
"69844","Lukas, K; Gramieri, J; Rosenthal, M; Ross, MR","the role of keepers in behavioral research projects: the curator's perspective",2001,"AZA ANNUAL CONFERENCE PROCEEDINGS 2001","An_T_primary"
"69860","Cuthbert, Richard J.; Louw, Henk; Lurling, Jeroen; Parker, Graham; Rexer-Huber, Kalinka; Sommer, Erica; Visser, Paul; Ryan, Peter G.","low burrow occupancy and breeding success of burrowing petrels at gough island: a consequence of mouse predation",2013,"BIRD CONSERVATION INTERNATIONAL","An_T_primary"
"69861","Vitz, Andrew C.; Rodewald, Amanda D.","behavioral and demographic consequences of access to early-successional habitat in juvenile ovenbirds (seiurus aurocapilla): an experimental approach",2013,"AUK","An_T_primary"
"69867","Cicuzza, Daniele; Kessler, Michael; Clough, Yann; Pitopang, Ramadhanil; Leitner, Daniela; Tjitrosoedirdjo, S.","conservation value of cacao agroforestry systems for terrestrial herbaceous species in central sulawesi, indonesia",2011,"BIOTROPICA","An_T_primary"
"69872","Child, Matthew F.; Cumming, Graeme S.; Amano, Tatsuya","assessing the broad-scale impact of agriculturally transformed and protected area landscapes on avian taxonomic and functional richness",2009,"BIOLOGICAL CONSERVATION","An_T_primary"
"69875","Delaney, David K.; Pater, Larry L.; Carlile, Lawrence D.; Stevenson, Dirk J.; Walde, Andrew D.","red-cockaded woodpecker (picoides borealis) response to nest depredation by an eastern rat snake (elaphe alleghaniensis)",2008,"SOUTHEASTERN NATURALIST","An_T_primary"
"69879","Chapman, HD","walter t johnson (1892 to 1937): pioneer of coccidiosis research in the fowl",2004,"AVIAN PATHOLOGY","An_T_primary"
"69891","Hejdysz, Marcin; Kaczmarek, Sebastian Andrzej; Rutkowski, Andrzej","effect of extrusion on the nutritional value of peas for broiler chickens",2016,"ARCHIVES OF ANIMAL NUTRITION","An_T_primary"
"69893","Singh, Ram; Mandal, A. B.; Sharma, Mamta; Biswas, Avishek","effect of varying levels of dietary ochratoxin a on the performance of broiler chickens",2015,"INDIAN JOURNAL OF ANIMAL SCIENCES","An_T_primary"
"69898","Fraga, Aline Padilha; de Vargas, Tatiana; Ikuta, Nilo; Kazantzi Fonseca, Andre Salvador; Celmer, Alvaro Jose; Marques, Edmundo Kanan; Lunge, Vagner Ricardo","a multiplex real-time pcr for detection of mycoplasma gallisepticum and mycoplasma synoviae in clinical samples from brazilian commercial poultry flocks",2013,"BRAZILIAN JOURNAL OF MICROBIOLOGY","An_T_primary"
"69902","Le Thanh Hoa; Tran Binh Le; Thanh Huong Thi Doan; Dong Van Quyen; Kim Xuyen Thi Le; Viet Cuong Pham; Nagataki, Mitsuru; Nomura, Haruka; Ikeue, Yasunori; Watanabe, Yoshiya; Agatsuma, Takeshi","the adjuvant effect of sophy beta-glucan to the antibody response in poultry immunized by the avian influenza a h5n1 and h5n2 vaccines",2011,"JOURNAL OF MICROBIOLOGY AND BIOTECHNOLOGY","An_T_primary"
"69911","Tarof, SA; Dunn, PO; Whittingham, LA","dual functions of a melanin-based ornament in the common yellowthroat",2005,"PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","An_T_primary"
"69916","Wylie, DRW; Glover, RG; Lau, KL","projections from the accessory optic system and pretectum to the dorsolateral thalamus in the pigeon (columbia livia): a study using both anterograde and retrograde tracers",1998,"JOURNAL OF COMPARATIVE NEUROLOGY","An_T_primary"
"69926","Moriarty, Katie M.; Epps, Clinton W.; Betts, Matthew G.; Hance, Dalton J.; Bailey, J. D.; Zielinski, William J.","experimental evidence that simplified forest structure interacts with snow cover to influence functional connectivity for pacific martens",2015,"LANDSCAPE ECOLOGY","An_T_primary"
"69928","Zeng, Qing; Shi, Linlu; Wen, Li; Chen, Junzhu; Duo, Hairui; Lei, Guangchun","gravel bars can be critical for biodiversity conservation: a case study on scaly-sided merganser in south china",2015,"PLOS ONE","An_T_primary"
"69929","Muniz, Eduardo C.; Pickler, Larissa; Lourenco, Mariana C.; Kraieski, Antonio L.; Mesa, Dany; Westphal, Patrick; Santin, Elizabeth","evaluation of immune response of the intestinal mucosa in broilers challenged with different salmonella serovars",2015,"PESQUISA VETERINARIA BRASILEIRA","An_T_primary"
"69933","Austin, Jeremy J.; Joseph, Leo; Pedler, Lynn P.; Black, Andrew B.","uncovering cryptic evolutionary diversity in extant and extinct populations of the southern australian arid zone western and thick-billed grasswrens (passeriformes: maluridae: amytornis)",2013,"CONSERVATION GENETICS","An_T_primary"
"69937","Mohammed, Khaled Abou-Elezz Fouad; Sarmiento-Franco, Luis; Santos-Ricalde, Ronald; Francisco Solorio-Sanchez, Javier","the nutritional effect of moringa oleifera fresh leaves as feed supplement on rhode island red hen egg production and quality",2012,"TROPICAL ANIMAL HEALTH AND PRODUCTION","An_T_primary"
"69941","London, Sarah E.; Dong, Shu; Replogle, Kirstin; Clayton, David F.","developmental shifts in gene expression in the auditory forebrain during the sensitive period for song learning",2009,"DEVELOPMENTAL NEUROBIOLOGY","An_T_primary"
"69943","DeVink, Jean-Michel; Clark, Robert G.; Slattery, Stuart M.; Trauger, David L.","are late-spring boreal lesser scaup (aythya affinis) in poor body condition?",2008,"AUK","An_T_primary"
"69945","Schwab, Christine; Bugnyar, Thomas; Schloegl, Christian; Kotrschal, Kurt","enhanced social learning between siblings in common ravens, corvus corax",2008,"ANIMAL BEHAVIOUR","An_T_primary"
"69966","Taillie, Paul J.; Peterson, M. Nils; Moorman, Christopher E.","the relative importance of multiscale factors in the distribution of bachman's sparrow and the implications for ecosystem conservation",2015,"CONDOR","An_T_primary"
"69974","Naseri, K. Gharib; Rahimi, S.; Khaki, P.","comparison of the effects of probiotic, organic acid and medicinal plant on campylobacter jejuni challenged broiler chickens",2012,"JOURNAL OF AGRICULTURAL SCIENCE AND TECHNOLOGY","An_T_primary"
"69975","Rivers, James W.; Martin, Lynn B.; Liebl, Andrea L.; Betts, Matthew G.","parental alarm calls of the white-crowned sparrow fail to stimulate corticosterone production in nest-bound offspring",2011,"ETHOLOGY","An_T_primary"
"69989","Methner, U","administration of autochthonous intestinal microflora - a method to prevent salmonella infections in poultry",2000,"DEUTSCHE TIERARZTLICHE WOCHENSCHRIFT","An_T_primary"
"69992","Atuahene, CC; Donkoh, A; Asante, F","value of sheanut cake as a dietary ingredient for broiler chickens",1998,"ANIMAL FEED SCIENCE AND TECHNOLOGY","An_T_primary"
"70008","Lomash, V.; Parihar, S. K.; Jain, N. K.; Katiyar, A. K.","effect of solanum nigrum and ricinus communis extracts on histamine and carrageenan-induced inflammation in the chicken skin",2010,"CELLULAR AND MOLECULAR BIOLOGY","An_T_primary"
"70015","Flaherty, JM; Connolly, PD; Decker, ER; Kennedy, SM; Ellefson, ME; Reagen, WK; Szostek, B","quantitative determination of perfluorooctanoic acid in serum and plasma by liquid chromatography tandem mass spectrometry",2005,"JOURNAL OF CHROMATOGRAPHY B-ANALYTICAL TECHNOLOGIES IN THE BIOMEDICAL AND LIFE SCIENCES","An_T_primary"
"70018","McGarigal, K; Cushman, SA","comparative evaluation of experimental approaches to the study of habitat fragmentation effects",2002,"ECOLOGICAL APPLICATIONS","An_T_primary"
"70019","Elkin, RG; Yan, Z","relationship between inhibition of mevalonate biosynthesis and reduced fertility in laying hens",1999,"JOURNAL OF REPRODUCTION AND FERTILITY","An_T_primary"
"70020","Tesseraud, S; Peresson, R; Lopes, J; Chagneau, AM","dietary lysine deficiency greatly affects muscle and liver protein turnover in growing chickens",1996,"BRITISH JOURNAL OF NUTRITION","An_T_primary"
"70022","Cheng, Yefei; Chen, Yueping; Li, Xiaohan; Yang, Weili; Wen, Chao; Kang, Yuru; Wang, Aiqin; Zhou, Yanmin","effects of synbiotic supplementation on growth performance, carcass characteristics, meat quality and muscular antioxidant capacity and mineral contents in broilers",2017,"JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE","An_T_primary"
"70026","Zdanowska-Sasiadek, Z.; Michalczuk, M.; Polawska, E.; Damaziak, K.; Niemiec, J.; Radzik-Rant, A.","dietary vitamin e supplementation on cholesterol, vitamin e content, and fatty acid profile in chicken muscles",2016,"CANADIAN JOURNAL OF ANIMAL SCIENCE","An_T_primary"
"70027","Longland, William S.; Ostoja, Steven M.","ecosystem services from keystone species: diversionary seeding and seed-caching desert rodents can enhance indian ricegrass seedling establishment",2013,"RESTORATION ECOLOGY","An_T_primary"
"70031","Chen, S.; Ma, G. P.; Wang, M. S.; Cheng, A. C.; Zhu, D. K.; Luo, Q. H.; Jia, R. Y.; Liu, F.; Chen, X. Y.; Han, X. F.; Bo, Y.; Zhou, D. C.","efficacy study and field application of an inactivated new type gosling viral enteritis virus vaccine for domestic geese",2011,"POULTRY SCIENCE","An_T_primary"
"70037","Joyner, Priscilla H.; Jones, Michael P.; Ward, Daniel; Gompf, Rebecca E.; Zagaya, Nancy; Sleeman, Jonathan M.","induction and recovery characteristics and cardiopulmonary effects of sevoflurane and isoflurane in bald eagles",2008,"AMERICAN JOURNAL OF VETERINARY RESEARCH","An_T_primary"
"70042","Guzman, VB; Silva, DAO; Kawazoe, U; Mineo, JR","a comparison between igg antibodies against eimeria acervulina, e-maxima, and e-tenella and oocyst shedding in broiler-breeders vaccinated with live anticoccidial vaccines",2003,"VACCINE","An_T_primary"
"70051","Won, Gayeon; Chaudhari, Atul A.; Lee, John Hwa","protective efficacy and immune responses by homologous prime-booster immunizations of a novel inactivated salmonella gallinarum vaccine candidate",2016,"CLINICAL AND EXPERIMENTAL VACCINE RESEARCH","An_T_primary"
"70053","Sulc, Michal; Prochazka, Petr; Capek, Miroslav; Honza, Marcel","birds use eggshell uv reflectance when recognizing non-mimetic parasitic eggs",2016,"BEHAVIORAL ECOLOGY","An_T_primary"
"70057","Fuentes-Montemayor, Elisa; Goulson, Dave; Cavin, Liam; Wallace, Jenny M.; Park, Kirsty J.","factors influencing moth assemblages in woodland fragments on farmland: implications for woodland management and creation schemes",2012,"BIOLOGICAL CONSERVATION","An_T_primary"
"70067","Ei-Sayed, Ashraf M.; Manning, Lee-Anne; Unelius, C. Rikard; Park, Kye Chung; Stringer, Lloyd D.; White, Nicola; Bunn, Barry; Twidle, Andrew; Suckling, David M.","attraction and antennal response of the common wasp, vespula vulgaris (l.), to selected synthetic chemicals in new zealand beech forests",2009,"PEST MANAGEMENT SCIENCE","An_T_primary"
"70073","Sahoo, S. K.; Naskar, S. K.; Panda, B. K.; Mohapatra, C. M.; Padhi, M. K.; Giri, S. C.; Panda, S. K.","performance of the broiler on replacement of maize with different levels of whole and peeled cassava tuber meals",2008,"ANIMAL NUTRITION AND FEED TECHNOLOGY","An_T_primary"
"70076","Pasinelli, Gilberto","nest site selection in middle and great spotted woodpeckers dendrocopos medius & d-major: implications for forest management and conservation",2007,"BIODIVERSITY AND CONSERVATION","An_T_primary"
"70080","Fleishman, Erica; Murphy, Dennis D.; Sada, Donald W.","effects of environmental heterogeneity and disturbance on the native and non-native flora of desert springs",2006,"BIOLOGICAL INVASIONS","An_T_primary"
"70111","DesRochers, David W.; Gee, Hugo K. W.; Reed, J. Michael","response of hawaiian moorhens to broadcast of conspecific calls and a comparison with other survey methods",2008,"JOURNAL OF FIELD ORNITHOLOGY","An_T_primary"
"70117","Pribil, S","experimental evidence for the cost of polygyny in the red-winged blackbird agelaius phoeniceus",2000,"BEHAVIOUR","An_T_primary"
"70119","Korpimaki, E; Wiehn, J","clutch size of kestrels: seasonal decline and experimental evidence for food limitation under fluctuating food conditions",1998,"OIKOS","An_T_primary"
"70124","Ramenofsky, Marilyn; Campion, Andrew W.; Perez, Jonathan H.; Krause, Jesse S.; Nemeth, Zoltan","behavioral and physiological traits of migrant and resident whitecrowned sparrows: a common garden approach",2017,"JOURNAL OF EXPERIMENTAL BIOLOGY","An_T_primary"
"70129","Liang, Fangfang; Jiang, Shouqun; Mo, Yi; Zhou, Guinan; Yang, Lin","consumption of oxidized soybean oil increased intestinal oxidative stress and affected intestinal immune variables in yellow-feathered broilers",2015,"ASIAN-AUSTRALASIAN JOURNAL OF ANIMAL SCIENCES","An_T_primary"
"70150","Hoen, T; Lankhaar, J","controlled atmosphere stunning of poultry",1999,"POULTRY SCIENCE","An_T_primary"
"70153","Ille, R; Hoi, H; Kleindorfer, S","brood predation habitat characteristics and nesting decisions in acrocephalus scirpaceus and a-palustris",1996,"BIOLOGIA","An_T_primary"
"70157","Bubel, F.; Dobrzanski, Z.; Gawel, A.; Pogoda-Sewerniak, K.; Grela, E. R.","effect of humic-plant feed preparations on biochemical blood parameters of laying hens in deep litter housing system",2015,"POLISH JOURNAL OF VETERINARY SCIENCES","An_T_primary"
