"","Authors","Title","Year","Source","grp"
"62545","Biga, PR; Peterson, BC; Schelling, GT; Hardy, RW; Cain, KD; Overturf, K; Ott, TL","bovine growth hormone treatment increased igf-i in circulation and induced the production of a specific immune response in rainbow trout (oncorhynchus mykiss)",2005,"AQUACULTURE","A_D_primary"
"62568","Reimers, Eigil; Loe, Leif E.; Eftestol, Sindre; Colman, Jonathan E.; Dahle, Bjorn","effects of hunting on response behaviors of wild reindeer",2009,"JOURNAL OF WILDLIFE MANAGEMENT","A_D_primary"
"62585","Mace, Britton L.; Marquit, Joshua D.; Bates, Scott C.","visitor assessment of the mandatory alternative transportation system at zion national park",2013,"ENVIRONMENTAL MANAGEMENT","A_D_primary"
"62600","Grado, SC; Jones, JC; Earles, ST; Jones, WD","fishing activities and economic impacts of charter boat businesses on the mississippi gulf coast",2003,"PROCEEDINGS OF THE FIFTY-SEVENTH ANNUAL CONFERENCE OF THE SOUTHEASTERN ASSOCIATION OF FISH AND WILDLIFE AGENCIES","A_D_primary"
"62611","Feng, Feifei; Yang, Zhisong; Owens, Jacob Robert; Hou, Rong; Zhang, Zhihe; Qi, Dunwu","an assessment of endangered species habitat at large scale: chiru distribution across the tibetan region of chang tang",2016,"FOLIA ZOOLOGICA","A_D_primary"
"62615","Khan, I. A.; Khan, A.","prevalence and risk factors of bovine tuberculosis in nili ravi buffaloes in the punjab, pakistan",2007,"ITALIAN JOURNAL OF ANIMAL SCIENCE","A_D_primary"
"62628","Riggs, Robert A.; Keane, Robert E.; Cimon, Norm; Cook, Rachel; Holsinger, Lisa; Cook, John; DelCurto, Timothy; Baggett, L. Scott; Justice, Donald; Powell, David; Vavra, Martin; Naylor, Bridgett","biomass and fire dynamics in a temperate forest-grassland mosaic: integrating multi-species herbivory, climate, and fire with the firebgcv2/grazebgc system",2015,"ECOLOGICAL MODELLING","A_D_primary"
"62632","Koraka, Penelope; Bosch, Berend-Jan; Cox, Manon; Chubet, Rick; van Amerongen, Geert; Lovgren-Bengtsson, Karen; Martina, Byron E. E.; Roose, Jouke; Rottier, Peter J. M.; Osterhaus, Albert D. M. E.","a recombinant rabies vaccine expressing the trimeric form of the glycoprotein confers enhanced immunogenicity and protection in outbred mice",2014,"VACCINE","A_D_primary"
"62656","Benay, Stephanie","safety in mountain field investigations",2014,"PROCEEDINGS OF THE 10TH INTERNATIONAL PIPELINE CONFERENCE - 2014, VOL 4","A_D_primary"
"62661","Reed, Sarah E.; Merenlender, Adina M.","effects of management of domestic dogs and recreation on carnivores in protected areas in northern california",2011,"CONSERVATION BIOLOGY","A_D_primary"
"62666","Diniz, M. S.; Santos, H. M.; Costa, P. M.; Peres, I.; Costa, M. H.; Alves, S.; Capelo-Martinez, J. L.","effects of exposure to arsenic in corbicula fluminea: evaluation of the histological, histochemical and biochemical responses",2008,"CIENCIAS MARINAS","A_D_primary"
"62670","Mei, Nan; Guo, Lei; Liu, Ruqing; Fuscoe, James C.; Chen, Tao","gene expression changes induced by the tumorigenic pyrrolizidine alkaloid riddelliine in liver of big blue rats",2007,"BMC BIOINFORMATICS","A_D_primary"
"62680","TABARIN, A; CHEN, D; HAKANSON, R; SUNDLER, F","pituitary adenylate cyclase-activating peptide in the adrenal-gland of mammals - distribution, characterization and responses to drugs",1994,"NEUROENDOCRINOLOGY","A_D_primary"
"62682","Ammer, C; Ziegler, C; Knoke, T","assessing intra- and interspecfic competition in thickets of broadleaved tree species.",2005,"ALLGEMEINE FORST UND JAGDZEITUNG","A_D_primary"
"62701","Buckles, E. L.; Lowenstine, L. J.; Funke, C.; Vittore, R. K.; Wong, H. -N.; St Leger, J. A.; Greig, Denise J.; Duerr, R. S.; Gulland, F. M. D.; Stott, J. L.","otarine herpesvirus-1, not papillomavirus, is associated with endemic tumours in california sea lions (zalophus californianus)",2006,"JOURNAL OF COMPARATIVE PATHOLOGY","A_D_primary"
"62703","Tyl, RW","experience with new testing guidelines with endocrine-sensitive endpoints",2003,"PURE AND APPLIED CHEMISTRY","A_D_primary"
"62712","Squire, Sylvia Afriyie; Ryan, Una","cryptosporidium and giardia in africa: current and future challenges",2017,"PARASITES & VECTORS","A_D_primary"
"62718","Strauch, Ayron M.; Eby, Stephanie","the influence of fire frequency on the abundance of maerua subcordata in the serengeti national park, tanzania",2012,"JOURNAL OF PLANT ECOLOGY","A_D_primary"
"62726","Xu, CL; Boyce, MS; Daley, DJ","harvesting in seasonal environments",2005,"JOURNAL OF MATHEMATICAL BIOLOGY","A_D_primary"
"62742","Winter, Y; Von Merten, S; Kleindienst, HU","visual landmark orientation by flying bats at a large-scale touch and walk screen for bats, birds and rodents",2005,"JOURNAL OF NEUROSCIENCE METHODS","A_D_primary"
"62743","Bunei, Emmanuel K.","the hunt for the precious wood illegal trade of sandalwood as an international criminal enterprise in kenya",2017,"SOCIETY AND BUSINESS REVIEW","A_D_primary"
"62748","Golos, Piotr; Kaliszewski, Adam","social and economic conditions for providing public forest services in the state forests national forest holding",2016,"SYLWAN","A_D_primary"
"62762","Perkins, Dustin W.; Vickery, Peter D.; Shriver, W. Gregory","population viability analysis of the florida grasshopper sparrow (ammodramus savannarum floridanus): testing recovery goals and management options",2008,"AUK","A_D_primary"
"62768","Renter, DG; Sargeant, JM; Hungerford, LL","distribution of escherichia coli o157 : h7 within and among cattle operations in pasture-based agricultural areas",2004,"AMERICAN JOURNAL OF VETERINARY RESEARCH","A_D_primary"
"62775","Schwensow, Nina I.; Detering, Harald; Pederson, Stephen; Mazzoni, Camila; Sinclair, Ron; Peacock, David; Kovaliski, John; Cooke, Brian; Fickel, Joerns; Sommer, Simone","resistance to rhd virus in wild australian rabbits: comparison of susceptible and resistant individuals using a genomewide approach",2017,"MOLECULAR ECOLOGY","A_D_primary"
"62780","Miller, Rebecca R.; Field, John C.; Santora, Jarrod A.; Schroeder, Isaac D.; Huff, David D.; Key, Meisha; Pearson, Don E.; MacCall, Alec D.","a spatially distinct history of the development of california groundfish fisheries",2014,"PLOS ONE","A_D_primary"
"62794","Wright, D; Danks, M; Lawrenz, R","impact of a protective limestone treatment on the water chemistry and zooplankton community of thrush lake, minnesota",1996,"RESTORATION ECOLOGY","A_D_primary"
"62799","Salgado, Miguel; Sevilla, Iker; Rios, Carolina; Crossley, Jorge; Tejeda, Carlos; Manning, Elizabeth","presence of mycobacterium avium subsp paratuberculosis in alpacas (lama pacos) inhabiting the chilean altiplano",2016,"JOURNAL OF ZOO AND WILDLIFE MEDICINE","A_D_primary"
"62821","Newsome, Seth D.; Sabat, Pablo; Wolf, Nathan; Rader, Jonathan A.; del Rio, Carlos Martinez","multi-tissue delta h-2 analysis reveals altitudinal migration and tissue-specific discrimination patterns in cinclodes",2015,"ECOSPHERE","A_D_primary"
"62829","Martin, J. E.; McKeegan, D. E. F.; Sparrey, J.; Sandilands, V.","comparison of novel mechanical cervical dislocation and a modified captive bolt for on-farm killing of poultry on behavioural reflex responses and anatomical pathology",2016,"ANIMAL WELFARE","A_D_primary"
"62842","Evans, SW; Bouwman, H","the geographic variation and potential risk of ddt in the blood of pied kingfishers from northern kwazulu-natal, south africa.",2000,"OSTRICH","A_D_primary"
"62866","Van Dyke, FG; Klein, WC; Stewart, ST","long-term range fidelity in rocky mountain elk",1998,"JOURNAL OF WILDLIFE MANAGEMENT","A_D_primary"
"62867","SWANSON, FJ; FRANKLIN, JF","new forestry principles from ecosystem analysis of pacific-northwest forests",1992,"ECOLOGICAL APPLICATIONS","A_D_primary"
"62871","Whittecar, G. Richard; Dobbs, Kerby M.; Stone, Stephen A.; McLeod, John M.; Thornton, Tracy L.; Smith, John C.","use of the effective monthly recharge model to assess long-term water-level fluctuations in and around groundwater-dominated wetlands",2017,"ECOLOGICAL ENGINEERING","A_D_primary"
"62874","Gardner, Charlie J.; Gabriel, Firengea U. L.; St John, Freya A. V.; Davies, Zoe G.","changing livelihoods and protected area management: a case study of charcoal production in south-west madagascar",2016,"ORYX","A_D_primary"
"62875","Takagi, Shun; Miyashita, Tadashi","time-scale dependency of host plant biomass- and trait-mediated indirect effects of deer herbivory on a swallowtail butterfly",2015,"JOURNAL OF ANIMAL ECOLOGY","A_D_primary"
"62908","Guenther, Mitchell A.; Bruder, Eric D.; Raff, Hershel","effects of body temperature maintenance on glucose, insulin, and corticosterone responses to acute hypoxia in the neonatal rat",2012,"AMERICAN JOURNAL OF PHYSIOLOGY-REGULATORY INTEGRATIVE AND COMPARATIVE PHYSIOLOGY","A_D_primary"
"62909","Totland, Geir K.; Fjelldal, Per Gunnar; Kryvi, Harald; Lokka, Guro; Wargelius, Anna; Sagstad, Anita; Hansen, Tom; Grotmol, Sindre","sustained swimming increases the mineral content and osteocyte density of salmon vertebral bone",2011,"JOURNAL OF ANATOMY","A_D_primary"
"62919","Figel, Joe J.; Ruiz-Gutierrez, Fernando; Brown, David E.","densities and perceptions of jaguars in coastal nayarit, mexico",2016,"WILDLIFE SOCIETY BULLETIN","A_D_primary"
"62935","Allen, Jennifer L.; Sorbel, Brian","assessing the differenced normalized burn ratio's ability to map burn severity in the boreal forest and tundra ecosystems of alaska's national parks",2008,"INTERNATIONAL JOURNAL OF WILDLAND FIRE","A_D_primary"
"62938","Rossell, C. Reed, Jr.; Patch, Steven; Salmons, Susan","effects of deer browsing on native and non-native vegetation in a mixed oak-beech forest on the atlantic coastal plain",2007,"NORTHEASTERN NATURALIST","A_D_primary"
"62955","Abubakar, Muhammad; Arshed, Muhammad Javed; Bin Zahur, Aamir; Ali, Qurban; Banyard, Ashley C.","natural infection with peste des petits ruminants virus: a pre and post vaccinal assessment following an outbreak scenario",2012,"VIRUS RESEARCH","A_D_primary"
"62961","Beyer, Georgia L.; Goldingay, Ross L.; Sharpe, David J.","the characteristics of squirrel glider (petaurus norfolcensis) den trees in subtropical australia",2008,"AUSTRALIAN JOURNAL OF ZOOLOGY","A_D_primary"
"62978","Glenn, Edward P.; Mexicano, Lourdes; Garcia-Hernandez, Jaqueline; Nagler, Pamela L.; Gomez-Sapiens, Martha M.; Tang, Dawei; Lomeli, Marcelo A.; Ramirez-Hernandez, Jorge; Zamora-Arroyo, Francisco","evapotranspiration and water balance of an anthropogenic coastal desert wetland: responses to fire, inflows and salinities",2013,"ECOLOGICAL ENGINEERING","A_D_primary"
"62980","Lepadatescu, Badea; Ghimbaseanu, Ioan","some researches regarding the characteristics of a vertical axis wind turbine for a power of 1000 w",2015,"12th International Conference - Standardization, Prototypes and Quality: A Means of Balkan Countries' Collaboration","A_D_primary"
"62983","Jefferies, Robert L.; Drent, Rudolf H.","arctic geese, migratory connectivity and agricultural change: calling the sorcerer's apprentice to order",2006,"ARDEA","A_D_primary"
"62984","Farran, MT; Halaby, WS; Barbour, GW; Uwayjan, MG; Sleiman, FT; Ashkarian, VM","effects of feeding ervil (vicia ervilia) seeds soaked in water or acetic acid on performance and internal organ size of broilers and production and egg quality of laying hens",2005,"POULTRY SCIENCE","A_D_primary"
"62986","Hocking, PM; Maxwell, MH; Mitchell, MA","welfare of food restricted male and female turkeys",1999,"BRITISH POULTRY SCIENCE","A_D_primary"
"62989","Dantoft, Widad; Davis, Monica M.; Lindvall, Jessica M.; Tang, Xiongzhuo; Uvell, Hanna; Junell, Anna; Beskow, Anne; Engstrom, Ylva","the oct1 homolog nubbin is a repressor of nf-kappa b-dependent immune gene expression that increases the tolerance to gut microbiota",2013,"BMC BIOLOGY","A_D_primary"
"62992","Sanchez Lozano, Jorge Luis; Ardila Camelo, Felipe; Oliveros Acosta, Jose Javier; Ramirez Morales, Wendy Dayana; Cardona Almeida, Cesar Antonio; Garay Bohorqez, Cesar Ignacio; Verschelling, Eelco; Becker, Anke; Zagonjolli, Migena","hydraulic modeling of magdalena river using sobek",2015,"DELTAS OF THE FUTURE AND WHAT HAPPENS UPSTREAM","A_D_primary"
"62995","Than, Nandor Gabor; Balogh, Andrea; Romero, Roberto; Karpati, Eva; Erez, Offer; Szilagyi, Andras; Kovalszky, Ilona; Sammar, Marei; Gizurarson, Sveinbjorn; Matko, Janos; Zavodszky, Peter; Papp, Zoltan; Meiri, Hamutal","placental protein 13 (pp13) - a placental immunoregulatory galectin protecting pregnancy",2014,"FRONTIERS IN IMMUNOLOGY","A_D_primary"
"62998","Siraj, M.; Zhang, K.; Sebsebe, D.; Zerihun, W.","floristic composition and plant community types in maze national park, southwest ethiopia",2017,"APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH","A_D_primary"
"63008","Jin, Yuanxiang; Wang, Wanyuan; Xu, Chao; Fu, Zhengwei; Liu, Weiping","induction of hepatic estrogen-responsive gene transcription by permethrin enantiomers in male adult zebrafish",2008,"AQUATIC TOXICOLOGY","A_D_primary"
"63010","Reyes-Garcia, V; Huanca, T; Vadez, V; Leonard, W; Wilkie, D","cultural, practical, and economic value of wild plants: a quantitative study in the bolivian amazon",2006,"ECONOMIC BOTANY","A_D_primary"
"63045","Mansoor, Muhammad Khalid; Hussain, Iftikhar; Arshad, Muhammad; Muhammad, Ghulam","preparation and evaluation of chicken embryo-adapted fowl adenovirus serotype 4 vaccine in broiler chickens",2011,"TROPICAL ANIMAL HEALTH AND PRODUCTION","A_D_primary"
"63055","Pandit, Jaideep J.; Mohan, Ravi M.; Paterson, Nicole D.; Poulin, Marc J.","cerebral blood flow sensitivities to co2 measured with steady-state and modified rebreathing methods",2007,"RESPIRATORY PHYSIOLOGY & NEUROBIOLOGY","A_D_primary"
"63058","GRASSI, B; FERRETTI, G; XI, L; RIEU, M; MEYER, M; MARCONI, C; CERRETELLI, P","ventilatory response to exercise after heart and lung denervation in humans",1993,"RESPIRATION PHYSIOLOGY","A_D_primary"
"63072","Heidari, Mohammad; Fitzgerald, Scott D.; Zhang, Huanmin","marek's disease virus-induced transient cecal tonsil atrophy",2014,"AVIAN DISEASES","A_D_primary"
"63076","Dong, NTK; Elwinger, K; Lindberg, JE; Ogle, RB","effect of replacing soybean meal with soya waste and fish meal with ensiled shrimp waste on the performance of growing crossbred ducks",2005,"ASIAN-AUSTRALASIAN JOURNAL OF ANIMAL SCIENCES","A_D_primary"
"63082","Taheri, H. R.; Jabbari, Z.; Adibnia, S.; Shahir, M. H.; Hosseini, S. A.","effect of high-dose phytase and citric acid, alone or in combination, on growth performance of broilers given diets severely limited in available phosphorus",2015,"BRITISH POULTRY SCIENCE","A_D_primary"
"63090","Cumming, S. G.; Stralberg, D.; Lefevre, K. L.; Solymos, P.; Bayne, E. M.; Fang, S.; Fontaine, T.; Mazerolle, D.; Schmiegelow, F. K. A.; Song, S. J.","climate and vegetation hierarchically structure patterns of songbird distribution in the canadian boreal region",2014,"ECOGRAPHY","A_D_primary"
"63098","Topping, Christopher J.; Odderskaer, Peter; Kahlert, Johnny","modelling skylarks (alauda arvensis) to predict impacts of changes in land management and policy: development and testing of an agent-based model",2013,"PLOS ONE","A_D_primary"
"63103","Tramontin, AD; Hartman, VN; Brenowitz, EA","breeding conditions induce rapid and sequential growth in adult avian song control circuits: a model of seasonal plasticity in the brain",2000,"JOURNAL OF NEUROSCIENCE","A_D_primary"
"63113","Brewin, PA; Buckton, ST; Ormerod, SJ","river habitat surveys and biodiversity in acid-sensitive rivers",1998,"AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS","A_D_primary"
"63114","Gallo, S. S. M.; Ederli, N. B.; Oliveira, F. C. R.","hematological and morphometric differences of blood cells from rheas, rhea americana (struthioniformes: rheidae) on two conservation farms",2017,"BRAZILIAN JOURNAL OF BIOLOGY","A_D_primary"
"63116","Herzka, Sharon Z.; Mellink, Eric; Talley, Drew M.; Huxel, Gary R.; Dayton, Paul K.","stable isotope ratios of egg albumen of three waterbird species nesting in the colorado river delta indicate differences in foraging ground and isotopic niche breadth",2013,"AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS","A_D_primary"
"63137","Pietsch, Constanze; Vogt, Reinhard; Neumann, Nadja; Kloas, Werner","production of nitric oxide by carp (cyprinus carpio l.) kidney leukocytes is regulated by cyclic 3 ',5 '-adenosine monophosphate",2008,"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY","A_D_primary"
"63140","Alizadeh, M.; Munyaka, P.; Yitbarek, A.; Echeverry, H.; Rodriguez-Lecompte, J. C.","maternal antibody decay and antibody-mediated immune responses in chicken pullets fed prebiotics and synbiotics",2017,"POULTRY SCIENCE","A_D_primary"
"63142","Reed, Thomas E.; Jenouvrier, Stephanie; Visser, Marcel E.","phenological mismatch strongly affects individual fitness but not population demography in a woodland passerine",2013,"JOURNAL OF ANIMAL ECOLOGY","A_D_primary"
"63155","Wei, Fuwen; Swaisgood, Ronald; Hu, Yibo; Nie, Yonggang; Yan, Li; Zhang, Zejun; Qi, Dunwu; Zhu, Lifeng","progress in the ecology and conservation of giant pandas",2015,"CONSERVATION BIOLOGY","A_D_primary"
"63164","Olsvik, Pal A.; Brattas, Marianne; Lie, Kai K.; Goksoyr, Anders","transcriptional responses in juvenile atlantic cod (gadus morhua) after exposure to mercury-contaminated sediments obtained near the wreck of the german ww2 submarine u-864, and from bergen harbor, western norway",2011,"CHEMOSPHERE","A_D_primary"
"63165","Singh, J. S.; Roy, P. S.; Murthy, M. S. R.; Jha, C. S.","application of landscape ecology and remote sensing for assessment, monitoring and conservation of biodiversity",2010,"JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING","A_D_primary"
"63179","Yu, Jiangping; Xing, Xiaoying; Jiang, Yunlei; Liang, Wei; Wang, Haitao; Moller, Anders Pape","alarm call-based discrimination between common cuckoo and eurasian sparrowhawk in a chinese population of great tits",2017,"ETHOLOGY","A_D_primary"
