"","Authors","Title","Year","Source","grp"
"62304","McGowan, Jennifer; Hines, Ellen; Elliott, Meredith; Howar, Julie; Dransfield, Andrea; Nur, Nadav; Jahncke, Jaime","using seabird habitat modeling to inform marine spatial planning in central california's national marine sanctuaries",2013,"PLOS ONE","An_D_primary"
"62316","Roelle, James E.; Germaine, Stephen S.; Kane, Albert J.; Cade, Brian S.","efficacy of spayvac (r) as a contraceptive in feral horses",2017,"WILDLIFE SOCIETY BULLETIN","An_D_primary"
"62319","Falcy, Matthew R.; McCormick, Joshua L.; Miller, Shelly A.","proxies in practice: calibration and validation of multiple indices of animal abundance",2016,"JOURNAL OF FISH AND WILDLIFE MANAGEMENT","An_D_primary"
"62322","Jimenez, Daniel F.; Revie, Crawford W.; Hardy, Simon P.; Jansen, Peder A.; Gettinby, George","multivariate evaluation of the effectiveness of treatment efficacy of cypermethrin against sea lice (lepeophtheirus salmonis) in atlantic salmon (salmo salar)",2013,"BMC VETERINARY RESEARCH","An_D_primary"
"62325","Lee, Ray K. L.; Owen, R. Bernhart; Renaut, Robin W.; Behrensmeyer, Anna K.; Potts, Richard; Sharp, Warren D.","facies, geochemistry and diatoms of late pleistocene olorgesailie tufas, southern kenya rift",2013,"PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY","An_D_primary"
"62329","Biber, Eric","which science? whose science? how scientific disciplines can shape environmental law",2012,"UNIVERSITY OF CHICAGO LAW REVIEW","An_D_primary"
"62347","FRONTINI, MG; FISHBEIN, DB; RAMOS, JG; COLLINS, EF; TORRES, JMB; HUERTA, GQ; RODRIGUEZ, JDG; BELOTTO, AJ; DOBBINS, JG; LINHART, SB; BAER, GM","a field-evaluation in mexico of 4 baits for oral rabies vaccination of dogs",1992,"AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE","An_D_primary"
"62350","Oksanen, T; Oksanen, L; Schneider, M; Aunapuu, M","regulation, cycles and stability in northern carnivore-herbivore systems: back to first principles",2001,"OIKOS","An_D_primary"
"62354","Ricquier, D","to burn or to store",2002,"ANNALES D ENDOCRINOLOGIE","An_D_primary"
"62359","Allred, Shorna B.; Schneider, Rebecca L.; Reeder, Jordan G.","the role of natural resource professionals in addressing climate change",2016,"CLIMATE","An_D_primary"
"62374","Hohman, WL; Moore, JL; Stark, TM; Weisbrich, GA; Coon, RA","breeding waterbird use of louisiana rice fields in relation to planting practices",1994,"PROCEEDINGS OF THE FORTY-EIGHTH ANNUAL CONFERENCE - SOUTHEASTERN ASSOCIATION OF FISH AND WILDLIFE AGENCIES","An_D_primary"
"62384","Castillo-Chavez, Carlos; Bichara, Derdei; Morin, Benjamin R.","perspectives on the role of mobility, behavior, and time scales in the spread of diseases",2016,"PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","An_D_primary"
"62411","Theriot, Jared M.; Conkle, Jeremy L.; Pezeshki, S. Reza; DeLaune, Ronald D.; White, John R.","will hydrologic restoration of mississippi river riparian wetlands improve their critical biogeochemical functions?",2013,"ECOLOGICAL ENGINEERING","An_D_primary"
"62420","Hinic, Vladimira; Brodard, Isabelle; Thomann, Andreas; Holub, Milena; Miserez, Raymond; Abril, Carlos","is711-based real-time pcr assay as a tool for detection of brucella spp. in wild boars and comparison with bacterial isolation and serology",2009,"BMC VETERINARY RESEARCH","An_D_primary"
"62432","Choi, Jiyoung; Yang, Dong-Kun; Kim, Ha-Hyun; Jo, Hyun-Ye; Choi, Sung-Suk; Kim, Jong-Taek; Cho, In-Soo; Kim, Hee-Won","application of recombinant adenoviruses expressing glycoprotein or nucleoprotein of rabies virus to korean raccoon dogs",2015,"CLINICAL AND EXPERIMENTAL VACCINE RESEARCH","An_D_primary"
"62446","Crofoot, M. C.; Norton, T. M.; Lessnau, R. G.; Viner, T. C.; Chen, T. C.; Mazzaro, L. M.; Yabsley, M. J.","field anesthesia and health assessment of free-ranging cebus capucinus in panama",2009,"INTERNATIONAL JOURNAL OF PRIMATOLOGY","An_D_primary"
"62462","Le Page, Christophe; Bobo, Kadiri Serge; Kamgaing, Towa Olivier William; Ngahane, Bobo Fernanda; Waltert, Matthias","interactive simulations with a stylized scale model to codesign with villagers an agent-based model of bushmeat hunting in the periphery of korup national park (cameroon)",2015,"JASSS-THE JOURNAL OF ARTIFICIAL SOCIETIES AND SOCIAL SIMULATION","An_D_primary"
"62470","Lee, Duk-Hee","endocrine disrupting chemicals and environmental diseases",2012,"JOURNAL OF THE KOREAN MEDICAL ASSOCIATION","An_D_primary"
"62473","Phelps, Holly A.; Lewis, Daniel D.; Aiken-Palmer, Copper; Winter, Matthew D.","use of a linear-circular hybrid external skeletal fixator for stabilization of a juxta-physeal proximal radial fracture in a deer (odocoileus virginianus)",2010,"JOURNAL OF ZOO AND WILDLIFE MEDICINE","An_D_primary"
"62486","Pezeshki, SR; DeLaune, RD; Jugsujinda, A; Canevari, GP; Lessard, RR","major field test evaluates a shoreline cleaner to save oiled marsh grass",1997,"IMPROVING ENVIRONMENTAL PROTECTION","An_D_primary"
"62491","Tessier, Jack T.","importance of depth in soil to corm survival in erythronium americanum (liliaceae)",2017,"RHODORA","An_D_primary"
"62494","Chen, Wenyi; Lu, Yung-Hsiang; Hacker, Thomas J.","adaptive cloud resource allocation for analysing many video streams",2015,"International Conference on Cloud Computing Technology and Science","An_D_primary"
"62513","Rowe, MJ; Mahns, DA; Bohringer, RC; Ashwell, KWS; Sahai, V","tactile neural mechanisms in monotremes",2003,"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY","An_D_primary"
"62536","Mearns, A; Watabayashi, G; Lankford, J","dispersing oil near shore in the california current region",2001,"CALIFORNIA COOPERATIVE OCEANIC FISHERIES INVESTIGATIONS REPORTS","An_D_primary"
"62538","Darveau, M; Huot, J; Belanger, L","riparian forest strips as habitat for snowshoe hare in a boreal balsam fir forest",1998,"CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE","An_D_primary"
"62543","Canale, Cindy I.; Huchard, Elise; Perret, Martine; Henry, Pierre-Yves","reproductive resilience to food shortage in a small heterothermic primate",2012,"PLOS ONE","An_D_primary"
"62550","Murray, Maureen H.; Fassina, Sarah; Hopkins, John B., III; Whittington, Jesse; St Clair, Colleen C.","seasonal and individual variation in the use of rail-associated food attractants by grizzly bears (ursus arctos) in a national park",2017,"PLOS ONE","An_D_primary"
"62561","Sellanes, Javier; Pedraza-Garcia, Milton J.; Zapata-Hernandez, German","do the methane seep areas constitute aggregation spots for the patagonian toothfish (dissostichus eleginoides) off central chile?",2012,"LATIN AMERICAN JOURNAL OF AQUATIC RESEARCH","An_D_primary"
"62582","Halliday, William D.; Gilmour, Kathleen M.; Blouin-Demers, Gabriel","faecal corticosterone metabolite concentrations are not a good predictor of habitat suitability for common gartersnakes",2015,"CONSERVATION PHYSIOLOGY","An_D_primary"
"62593","Wang, Lin; Liang, Xu-Fang; Huang, Yan; Li, Shi-Ying; Ip, Kok-Chao","transcriptional responses of xenobiotic metabolizing enzymes, hsp70 and na+/k+-atpase in the liver of rabbitfish (siganus oramin) intracoelomically injected with amnesic shellfish poisoning toxin",2008,"ENVIRONMENTAL TOXICOLOGY","An_D_primary"
"62594","Wang, Yanxia; Yao, Yong; Ju, Meiting","wise use of wetlands: current state of protection and utilization of chinese wetlands and recommendations for improvement",2008,"ENVIRONMENTAL MANAGEMENT","An_D_primary"
"62604","KNIGHT, J; ROWLEY, AF","immunoregulatory activities of eicosanoids in the rainbow-trout (oncorhynchus-mykiss)",1995,"IMMUNOLOGY","An_D_primary"
"62617","McCorquodale, SM","historical and contemporary policies regarding off-reservation hunting by native americans",1999,"WILDLIFE SOCIETY BULLETIN","An_D_primary"
"62618","Gottdenker, N; Bodmer, RE","reproduction and productivity of white-lipped and collared peccaries in the peruvian amazon",1998,"JOURNAL OF ZOOLOGY","An_D_primary"
"62623","Millar, David J.; Cooper, David J.; Dwire, Kathleen A.; Hubbard, Robert M.; von Fischer, Joseph","mountain peatlands range from co2 sinks at high elevations to sources at low elevations: implications for a changing climate",2017,"ECOSYSTEMS","An_D_primary"
"62624","Xun, Bin; Yu, Deyong; Wang, Xue","prioritizing habitat conservation outside protected areas in rapidly urbanizing landscapes: a patch network approach",2017,"LANDSCAPE AND URBAN PLANNING","An_D_primary"
"62649","North, M; Trappe, J; Franklin, J","standing crop and animal consumption of fungal sporocarps in pacific northwest forests",1997,"ECOLOGY","An_D_primary"
"62652","Julian, Paul, II; Wright, Alan L.; Osborne, Todd Z.","iron and sulfur porewater and surface water biogeochemical interactions in subtropical peatlands",2016,"SOIL SCIENCE SOCIETY OF AMERICA JOURNAL","An_D_primary"
"62658","Li, Mingshi; Mao, Lijun; Lu, Cheng; Wang, Ying","temporal change in fragmentation in china's primary forest ecoregions",2012,"Advanced Materials Research","An_D_primary"
"62659","Miles, A. K.; Bowen, L.; Ballachey, B.; Bodkin, J. L.; Murray, M.; Estes, J. L.; Keister, R. A.; Stott, J. L.","variations of transcript profiles between sea otters enhydra lutris from prince william sound, alaska, and clinically normal reference otters",2012,"MARINE ECOLOGY PROGRESS SERIES","An_D_primary"
"62677","COOK, JH; BEYEA, J; KEELER, KH","potential impacts of biomass production in the united-states on biological diversity",1991,"ANNUAL REVIEW OF ENERGY AND THE ENVIRONMENT","An_D_primary"
"62697","Cahoon, Donald R.; Perez, Brian C.; Segura, Bradley D.; Lynch, James C.","elevation trends and shrink-swell response of wetland soils to flooding and drying",2011,"ESTUARINE COASTAL AND SHELF SCIENCE","An_D_primary"
"62707","BASTIAN, CT; JACOBS, JJ; SMITH, MA","how much sagebrush is too much - an economic threshold analysis",1995,"JOURNAL OF RANGE MANAGEMENT","An_D_primary"
"62708","Brenes, A; Marquardt, RR; Guenter, W; Viveros, A","effect of enzyme addition on the performance and gastrointestinal tract size of chicks fed lupin seed and their fractions",2002,"POULTRY SCIENCE","An_D_primary"
"62715","Aerts, Johan; Metz, Juriaan Rogier; Ampe, Bart; Decostere, Annemie; Flik, Gert; De Saeger, Sarah","scales tell a story on the stress history of fish",2015,"PLOS ONE","An_D_primary"
"62717","Pinto, Marcia Freire; Mourao, Jose da Silva; Nobrega Alves, Romulo Romeu","ethnotaxonomical considerations and usage of ichthyofauna in a fishing community in ceara state, northeast brazil",2013,"JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE","An_D_primary"
"62722","Ferrarini, Alessandro; Rossi, Graziano; Parolo, Gilberto; Ferloni, Maria","planning low-impact tourist paths within a site of community importance through the optimisation of biological and logistic criteria",2008,"BIOLOGICAL CONSERVATION","An_D_primary"
"62723","Piotto, D.","growth of native tree species planted in open pasture, young secondary forest and mature forest in humid tropical costa rica",2007,"JOURNAL OF TROPICAL FOREST SCIENCE","An_D_primary"
"62729","Goodrowe, KL","programs for invasive research in north american zoos and aquariums",2003,"ILAR JOURNAL","An_D_primary"
"62741","Lohakare, JD; Zheng, J; Yun, JH; Chae, BJ","effect of lacquer (rhus verniciflua) supplementation on growth performance, nutrient digestibility, carcass traits and serum profile of broiler chickens",2006,"ASIAN-AUSTRALASIAN JOURNAL OF ANIMAL SCIENCES","An_D_primary"
"62747","Carlitz, Esther H. D.; Miller, Robert; Kirschbaum, Clemens; Gao, Wei; Haenni, Daniel C.; van Schaik, Carel P.","measuring hair cortisol concentrations to assess the effect of anthropogenic impacts on wild chimpanzees (pan troglodytes)",2016,"PLOS ONE","An_D_primary"
"62791","Skinner, MA; Keen, DL; Parlane, NA; Yates, GF; Buddle, BM","increased protection against bovine tuberculosis in the brushtail possum (trichosurus vulpecula) when bcg is administered with killed mycobacterium vaccae",2002,"TUBERCULOSIS","An_D_primary"
"62792","Schultz, H; Slaymaker, D; Holmes, C; Stolle, F; Hanson, A; Riseman, E; Delaney, M; Powell, M","cost-effective determination of biomass from aerial images",1999,"LECTURE NOTES IN COMPUTER SCIENCE","An_D_primary"
"62803","Dotson, Jason R.; Bonvechio, Kimberly I.; Thompson, Brandon C.; Johnson, William E.; Trippel, Nicholas A.; Furse, J. Beacham; Gornak, Steven; McDaniel, C. Kevin; Pouder, William F.; Leone, Erin H.","effects of large-scale habitat enhancement strategies on florida bass fisheries",2015,"American Fisheries Society Symposium","An_D_primary"
"62813","Li, Xiangli; Lin, Li; Luan, Tiangang; Yang, Lihua; Lan, Chongyu","effects of landfill leachate effluent and bisphenol a on glutathione and glutathione-related enzymes in the gills and digestive glands of the freshwater snail bellamya purificata",2008,"CHEMOSPHERE","An_D_primary"
"62823","Yitbarek, A.; Rodriguez-Lecompte, J. C.; Echeverry, H. M.; Munyaka, P.; Barjesteh, N.; Sharif, S.; Camelo-Jaimes, G.","performance, histomorphology, and toll-like receptor, chemokine, and cytokine profile locally and systemically in broiler chickens fed diets supplemented with yeast-derived macromolecules",2013,"POULTRY SCIENCE","An_D_primary"
"62835","Mikkelsen, L. L.; Vidanarachchi, J. K.; Olnood, C. G.; Bao, Y. M.; Selle, P. H.; Choct, M.","effect of potassium diformate on growth performance and gut microbiota in broiler chickens challenged with necrotic enteritis",2009,"BRITISH POULTRY SCIENCE","An_D_primary"
"62838","Sakurai, T; Kaise, T; Matsubara, C","inorganic and methylated arsenic compounds induce cell death in murine macrophages via different mechanisms",1998,"CHEMICAL RESEARCH IN TOXICOLOGY","An_D_primary"
"62846","Bergstrom, Ulrika; Ekstrand-Hammarstrom, Barbro; Hagglund, Lars; Wingfors, Hakan","comparing acute toxicity of gunshot particles, from firing conventional and lead-free ammunition, in pulmonary epithelial cell cultures",2015,"JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES","An_D_primary"
"62847","Tisovec, Karina C.; Cassano, Camila R.; Boubli, Jean P.; Pardini, Renata","mixed-species groups of marmosets and tamarins across a gradient of agroforestry intensification",2014,"BIOTROPICA","An_D_primary"
"62856","Hurme, Eija; Kurttila, Mikko; Monkkonen, Mikko; Heinonen, Tero; Pukkala, Timo","maintenance of flying squirrel habitat and timber harvest: a site-specific spatial model in forest planning calculations",2007,"LANDSCAPE ECOLOGY","An_D_primary"
"62868","Mansfield, C.; Arnold, A. H.; Bell, T. L.; York, A.","habitat characteristics of a threatened arboreal marsupial and its resource use in a degraded landscape: the brush-tailed phascogale (phascogale tapoatafa tapoatafa) in central victoria, australia",2017,"WILDLIFE RESEARCH","An_D_primary"
"62873","Giatti, Silvia; Melcangi, Roberto Cosimo; Pesaresi, Marzia","the other side of progestins: effects in the brain",2016,"JOURNAL OF MOLECULAR ENDOCRINOLOGY","An_D_primary"
"62879","Cozzi, Gabriele; Borger, Luca; Hutter, Pascale; Abegg, Daniela; Beran, Celine; McNutt, J. Weldon; Ozgul, Arpat","effects of trophy hunting leftovers on the ranging behaviour of large carnivores: a case study on spotted hyenas",2015,"PLOS ONE","An_D_primary"
"62893","Mishra, C; Prins, HHT; Van Wieren, SE","diversity, risk mediation, and change in a trans-himalayan agropastoral system",2003,"HUMAN ECOLOGY","An_D_primary"
"62904","Santin, Joseph M.; Hartzler, Lynn K.","activation state of the hyperpolarization-activated current modulates temperature-sensitivity of firing in locus coeruleus neurons from bullfrogs",2015,"AMERICAN JOURNAL OF PHYSIOLOGY-REGULATORY INTEGRATIVE AND COMPARATIVE PHYSIOLOGY","An_D_primary"
"62907","Kambouris, Peter J.; Kavanagh, Rodney P.; Rowley, Kelly A.","distribution, habitat preferences and management of the yellow-bellied glider, petaurus australis, on the bago plateau, new south wales: a reassessment of the population and its status",2013,"WILDLIFE RESEARCH","An_D_primary"
"62913","Merazzi, D; Mortola, JP","hering-breuer reflex in conscious newborn rats: effects of changes in ambient temperature during hypoxia",1999,"JOURNAL OF APPLIED PHYSIOLOGY","An_D_primary"
"62918","Marshall, David; Litke, Steve; Fresco, Theresa","managing the fraser river basin",2017,"Global Issues in Water Policy","An_D_primary"
"62923","Gong, Xiaowei; Liu, Lihong; Zheng, Fuying; Chen, Qiwei; Li, Zhaocai; Cao, Xiaoan; Yin, Hong; Zhou, Jizhang; Cai, Xuepeng","molecular investigation of bovine viral diarrhea virus infection in yaks (bos gruniens) from qinghai, china",2014,"VIROLOGY JOURNAL","An_D_primary"
"62932","Irenge, Leonid M.; Walravens, Karl; Govaerts, Marc; Godfroid, Jacques; Rosseels, Valerie; Huygen, Kris; Gala, Jean-Luc","development and validation of a triplex real-time pcr for rapid detection and specific identification of m. avium sub sp paratuberculosis in faecal samples",2009,"VETERINARY MICROBIOLOGY","An_D_primary"
"62945","Kovacs, Eszter Krasznai; Crowther, Mathew S.; Webb, Jonathan K.; Dickman, Christopher R.","population and behavioural responses of native prey to alien predation",2012,"OECOLOGIA","An_D_primary"
"62952","Salome-Castaneda, E.; Mayett-Moreno, Y.; Barajas-Dominguez, M. I.; Vovides, A. P.","ornamental potential, sustainable use and some aspects of the marketing of mexican cycads (zamiaceae)",2015,"Acta Horticulturae","An_D_primary"
"62958","Forbes, Bruce C.; Stammler, Florian; Kumpula, Timo; Meschtyb, Nina; Pajunen, Anu; Kaarlejarvi, Elina","high resilience in the yamal-nenets social-ecological system, west siberian arctic, russia",2009,"PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","An_D_primary"
